time,open,high,low,close,tick_volume,spread,real_volume
2024-09-26 12:38:00,133225.0,133245.0,133210.0,133230.0,4563,1,16224
2024-09-26 12:39:00,133230.0,133270.0,133225.0,133255.0,6161,1,22815
2024-09-26 12:40:00,133260.0,133325.0,133250.0,133280.0,10031,1,34800
2024-09-26 12:41:00,133280.0,133315.0,133250.0,133280.0,5837,1,23571
2024-09-26 12:42:00,133280.0,133315.0,133270.0,133300.0,3175,1,11680
2024-09-26 12:43:00,133300.0,133325.0,133285.0,133305.0,3696,1,15400
2024-09-26 12:44:00,133310.0,133310.0,133285.0,133305.0,2663,1,10049
2024-09-26 12:45:00,133300.0,133310.0,133250.0,133310.0,7193,1,27236
2024-09-26 12:46:00,133310.0,133315.0,133280.0,133295.0,3825,1,15104
2024-09-26 12:47:00,133295.0,133300.0,133260.0,133280.0,3370,1,11462
2024-09-26 12:48:00,133285.0,133290.0,133230.0,133280.0,7386,1,26171
2024-09-26 12:49:00,133280.0,133300.0,133265.0,133280.0,3195,1,11760
